47885,0.0000084084
48002,0.0000084290
48078,0.0000084423
48098,0.0000084458
48099,0.0000084460
48160,0.0000084567
48401,0.0000084990
48478,0.0000085126
48605,0.0000085349
48766,0.0000085631
48820,0.0000085726
48939,0.0000085935
49092,0.0000086204
49128,0.0000086267
49367,0.0000086687
49400,0.0000086745
49463,0.0000086855
49505,0.0000086929
49520,0.0000086955
49564,0.0000087033
49840,0.0000087517
49927,0.0000087670
50013,0.0000087821
50104,0.0000087981
50218,0.0000088181
50328,0.0000088374
50333,0.0000088383
50415,0.0000088527
50677,0.0000088987
51003,0.0000089559
51047,0.0000089637
51141,0.0000089802
51187,0.0000089882
51748,0.0000090868
52140,0.0000091556
52247,0.0000091744
52253,0.0000091754
52463,0.0000092123
52577,0.0000092323
52631,0.0000092418
52690,0.0000092522
52755,0.0000092636
52763,0.0000092650
53230,0.0000093470
53233,0.0000093475
53441,0.0000093840
53631,0.0000094174
53737,0.0000094360
53942,0.0000094720
53988,0.0000094801
54067,0.0000094940
54159,0.0000095101
54398,0.0000095521
54821,0.0000096264
54926,0.0000096448
55068,0.0000096697
55108,0.0000096768
55145,0.0000096833
55180,0.0000096894
55302,0.0000097108
55368,0.0000097224
55403,0.0000097286
55524,0.0000097498
55627,0.0000097679
55634,0.0000097691
55727,0.0000097854
55814,0.0000098007
55816,0.0000098011
55822,0.0000098021
55918,0.0000098190
56027,0.0000098381
56352,0.0000098952
56483,0.0000099182
56724,0.0000099605
56821,0.0000099776
56837,0.0000099804
56917,0.0000099944
57047,0.0000100172
57142,0.0000100339
57274,0.0000100571
57298,0.0000100613
57671,0.0000101268
57739,0.0000101387
57746,0.0000101400
57987,0.0000101823
58467,0.0000102666
58511,0.0000102743
58891,0.0000103410
58905,0.0000103435
58931,0.0000103481
58959,0.0000103530
59320,0.0000104164
59963,0.0000105293
60007,0.0000105370
60057,0.0000105458
60061,0.0000105465
60183,0.0000105679
60243,0.0000105784
60311,0.0000105904
60314,0.0000105909
60642,0.0000106485
60668,0.0000106531
60683,0.0000106557
60769,0.0000106708
60894,0.0000106928
60922,0.0000106977
60923,0.0000106978
61037,0.0000107179
61076,0.0000107247
61088,0.0000107268
61101,0.0000107291
61126,0.0000107335
61265,0.0000107579
61450,0.0000107904
61473,0.0000107944
61785,0.0000108492
61836,0.0000108582
62004,0.0000108877
62029,0.0000108921
62440,0.0000109642
62459,0.0000109676
62477,0.0000109707
62556,0.0000109846
62632,0.0000109979
62692,0.0000110085
62984,0.0000110598
63015,0.0000110652
63028,0.0000110675
63090,0.0000110784
63122,0.0000110840
63175,0.0000110933
63595,0.0000111670
63724,0.0000111897
63745,0.0000111934
64064,0.0000112494
64304,0.0000112915
64314,0.0000112933
64452,0.0000113175
64663,0.0000113546
64814,0.0000113811
64824,0.0000113828
64948,0.0000114046
65033,0.0000114195
65423,0.0000114880
65450,0.0000114928
65472,0.0000114966
65612,0.0000115212
65665,0.0000115305
65697,0.0000115361
65705,0.0000115375
65760,0.0000115472
65802,0.0000115546
65996,0.0000115886
66001,0.0000115895
66091,0.0000116053
66131,0.0000116124
66149,0.0000116155
66563,0.0000116882
67135,0.0000117887
67201,0.0000118002
67341,0.0000118248
67452,0.0000118443
67582,0.0000118671
67710,0.0000118896
67752,0.0000118970
67820,0.0000119089
67835,0.0000119116
68550,0.0000120371
68604,0.0000120466
68758,0.0000120736
68833,0.0000120868
69105,0.0000121346
69227,0.0000121560
69257,0.0000121613
69293,0.0000121676
69532,0.0000122096
69578,0.0000122176
69601,0.0000122217
69927,0.0000122789
70017,0.0000122947
70098,0.0000123089
70210,0.0000123286
70555,0.0000123892
70823,0.0000124362
70984,0.0000124645
70992,0.0000124659
70997,0.0000124668
71089,0.0000124830
71151,0.0000124938
71302,0.0000125204
71310,0.0000125218
71652,0.0000125818
71710,0.0000125920
71836,0.0000126141
72002,0.0000126433
72253,0.0000126874
72439,0.0000127200
72443,0.0000127207
72488,0.0000127286
72833,0.0000127892
73071,0.0000128310
73080,0.0000128326
73227,0.0000128584
73232,0.0000128593
73301,0.0000128714
73477,0.0000129023
73845,0.0000129669
73977,0.0000129901
73994,0.0000129931
74084,0.0000130089
74107,0.0000130129
74337,0.0000130533
75098,0.0000131869
75284,0.0000132196
75386,0.0000132375
75674,0.0000132881
75743,0.0000133002
76100,0.0000133629
76169,0.0000133750
76341,0.0000134052
76351,0.0000134069
76393,0.0000134143
76424,0.0000134198
76627,0.0000134554
76669,0.0000134628
76724,0.0000134724
76765,0.0000134796
76842,0.0000134932
77334,0.0000135796
77490,0.0000136069
77560,0.0000136192
77633,0.0000136321
77917,0.0000136819
77944,0.0000136867
78386,0.0000137643
78408,0.0000137681
78619,0.0000138052
78933,0.0000138603
78980,0.0000138686
79048,0.0000138805
79197,0.0000139067
79323,0.0000139288
79331,0.0000139302
79511,0.0000139618
79599,0.0000139773
80080,0.0000140617
80184,0.0000140800
80321,0.0000141041
80380,0.0000141144
80464,0.0000141292
81089,0.0000142389
81224,0.0000142626
81705,0.0000143471
81879,0.0000143776
82052,0.0000144080
82220,0.0000144375
82481,0.0000144834
82684,0.0000145190
82688,0.0000145197
82808,0.0000145408
82821,0.0000145431
83287,0.0000146249
83369,0.0000146393
83467,0.0000146565
83495,0.0000146614
83520,0.0000146658
83549,0.0000146709
83867,0.0000147267
83905,0.0000147334
84013,0.0000147524
84234,0.0000147912
84371,0.0000148152
84436,0.0000148266
84631,0.0000148609
84757,0.0000148830
84861,0.0000149013
85013,0.0000149280
85032,0.0000149313
85081,0.0000149399
85165,0.0000149547
85313,0.0000149806
85469,0.0000150080
85649,0.0000150396
85815,0.0000150688
85852,0.0000150753
85929,0.0000150888
85964,0.0000150950
86008,0.0000151027
86278,0.0000151501
86327,0.0000151587
86328,0.0000151589
86473,0.0000151843
86721,0.0000152279
86798,0.0000152414
86833,0.0000152475
86856,0.0000152516
86890,0.0000152576
87032,0.0000152825
87254,0.0000153215
87372,0.0000153422
87377,0.0000153431
87859,0.0000154277
87889,0.0000154330
87927,0.0000154396
88026,0.0000154570
88162,0.0000154809
88177,0.0000154835
88385,0.0000155201
88392,0.0000155213
88597,0.0000155573
88653,0.0000155671
88964,0.0000156217
89079,0.0000156419
89344,0.0000156885
89458,0.0000157085
89461,0.0000157090
89665,0.0000157448
89678,0.0000157471
89679,0.0000157473
89784,0.0000157657
89834,0.0000157745
89905,0.0000157870
90044,0.0000158114
90117,0.0000158242
90434,0.0000158799
90568,0.0000159034
90828,0.0000159491
91302,0.0000160323
91399,0.0000160493
91598,0.0000160843
91733,0.0000161080
91759,0.0000161125
91791,0.0000161182
91968,0.0000161492
92262,0.0000162009
92618,0.0000162634
93266,0.0000163772
93287,0.0000163808
93471,0.0000164132
93803,0.0000164715
93873,0.0000164837
93885,0.0000164858
94041,0.0000165132
94107,0.0000165248
94162,0.0000165345
94173,0.0000165364
94201,0.0000165413
94203,0.0000165417
94335,0.0000165649
94490,0.0000165921
94756,0.0000166388
95083,0.0000166962
95118,0.0000167024
95166,0.0000167108
95279,0.0000167306
95338,0.0000167410
95352,0.0000167434
95583,0.0000167840
95597,0.0000167865
95628,0.0000167919
95646,0.0000167951
95905,0.0000168406
96305,0.0000169108
96828,0.0000170026
97013,0.0000170351
97050,0.0000170416
97095,0.0000170495
97281,0.0000170822
97432,0.0000171087
97527,0.0000171254
97678,0.0000171519
97723,0.0000171598
98082,0.0000172228
98168,0.0000172379
98247,0.0000172518
98708,0.0000173328
98832,0.0000173545
98940,0.0000173735
98947,0.0000173747
99295,0.0000174358
99503,0.0000174723
99957,0.0000175521
100106,0.0000175782
100295,0.0000176114
100363,0.0000176234
100617,0.0000176680
100647,0.0000176732
100850,0.0000177089
100985,0.0000177326
101167,0.0000177645
101383,0.0000178025
101400,0.0000178055
101467,0.0000178172
101487,0.0000178207
101490,0.0000178213
101541,0.0000178302
101741,0.0000178653
102255,0.0000179556
102533,0.0000180044
102580,0.0000180127
102642,0.0000180235
102704,0.0000180344
102735,0.0000180399
102746,0.0000180418
102822,0.0000180552
102825,0.0000180557
102975,0.0000180820
103091,0.0000181024
103101,0.0000181041
103322,0.0000181430
103323,0.0000181431
103457,0.0000181667
103465,0.0000181681
103536,0.0000181805
103545,0.0000181821
103914,0.0000182469
104043,0.0000182696
104049,0.0000182706
104086,0.0000182771
104129,0.0000182847
104263,0.0000183082
104406,0.0000183333
104444,0.0000183400
104484,0.0000183470
104569,0.0000183619
104811,0.0000184044
104814,0.0000184049
104836,0.0000184088
105145,0.0000184631
105254,0.0000184822
105381,0.0000185045
105477,0.0000185214
105481,0.0000185221
105556,0.0000185352
105571,0.0000185379
105587,0.0000185407
105649,0.0000185516
105678,0.0000185567
105949,0.0000186042
106114,0.0000186332
106188,0.0000186462
106398,0.0000186831
106466,0.0000186950
106476,0.0000186968
106729,0.0000187412
106735,0.0000187423
106780,0.0000187502
106965,0.0000187826
107155,0.0000188160
107222,0.0000188278
107421,0.0000188627
107452,0.0000188682
107735,0.0000189179
107843,0.0000189368
108055,0.0000189740
108066,0.0000189760
108275,0.0000190127
108445,0.0000190425
108528,0.0000190571
108670,0.0000190820
108709,0.0000190889
108749,0.0000190959
108888,0.0000191203
108939,0.0000191293
108952,0.0000191316
108990,0.0000191382
109011,0.0000191419
109028,0.0000191449
109089,0.0000191556
109095,0.0000191567
109101,0.0000191577
109149,0.0000191662
109177,0.0000191711
109271,0.0000191876
109499,0.0000192276
109712,0.0000192650
109736,0.0000192692
110204,0.0000193514
110429,0.0000193909
110612,0.0000194230
110796,0.0000194554
110859,0.0000194664
111245,0.0000195342
111307,0.0000195451
111319,0.0000195472
111442,0.0000195688
111695,0.0000196132
111724,0.0000196183
111788,0.0000196295
111909,0.0000196508
111997,0.0000196662
112110,0.0000196861
112129,0.0000196894
112153,0.0000196936
112178,0.0000196980
112193,0.0000197007
112257,0.0000197119
112333,0.0000197252
112986,0.0000198399
113178,0.0000198736
113390,0.0000199109
113437,0.0000199191
113533,0.0000199360
113608,0.0000199491
113865,0.0000199943
114096,0.0000200348
114105,0.0000200364
114140,0.0000200426
114224,0.0000200573
114271,0.0000200656
114400,0.0000200882
114416,0.0000200910
114676,0.0000201367
114944,0.0000201837
115019,0.0000201969
115107,0.0000202124
115132,0.0000202167
115156,0.0000202210
115161,0.0000202218
115564,0.0000202926
115655,0.0000203086
115670,0.0000203112
115733,0.0000203223
115772,0.0000203291
115907,0.0000203528
115978,0.0000203653
116142,0.0000203941
116254,0.0000204138
116337,0.0000204283
116395,0.0000204385
116511,0.0000204589
116574,0.0000204700
116914,0.0000205297
117260,0.0000205904
117277,0.0000205934
117337,0.0000206039
117465,0.0000206264
117681,0.0000206643
117743,0.0000206752
117748,0.0000206761
118077,0.0000207339
118196,0.0000207548
118267,0.0000207672
118304,0.0000207737
118499,0.0000208080
118548,0.0000208166
118557,0.0000208182
118597,0.0000208252
118758,0.0000208535
118794,0.0000208598
118809,0.0000208624
118900,0.0000208784
118936,0.0000208847
118957,0.0000208884
119519,0.0000209871
119644,0.0000210090
119775,0.0000210320
119994,0.0000210705
120113,0.0000210914
120460,0.0000211523
120489,0.0000211574
120553,0.0000211686
121110,0.0000212665
121200,0.0000212823
121762,0.0000213809
122090,0.0000214385
122137,0.0000214468
122219,0.0000214612
122248,0.0000214663
122413,0.0000214953
122450,0.0000215018
122478,0.0000215067
122536,0.0000215169
122960,0.0000215913
123019,0.0000216017
123198,0.0000216331
123305,0.0000216519
123330,0.0000216563
123580,0.0000217002
123995,0.0000217731
124423,0.0000218482
124424,0.0000218484
124472,0.0000218568
124751,0.0000219058
125160,0.0000219776
125278,0.0000219983
125330,0.0000220075
125744,0.0000220802
125805,0.0000220909
125982,0.0000221220
126061,0.0000221358
126284,0.0000221750
126337,0.0000221843
126641,0.0000222377
126643,0.0000222380
126906,0.0000222842
127137,0.0000223248
127175,0.0000223314
127180,0.0000223323
127682,0.0000224205
127797,0.0000224407
127808,0.0000224426
127962,0.0000224696
128102,0.0000224942
128161,0.0000225046
128224,0.0000225156
128388,0.0000225444
128579,0.0000225780
128580,0.0000225782
128644,0.0000225894
128684,0.0000225964
128696,0.0000225985
128725,0.0000226036
129002,0.0000226523
129090,0.0000226677
129135,0.0000226756
129162,0.0000226804
129210,0.0000226888
129262,0.0000226979
129335,0.0000227107
129373,0.0000227174
129697,0.0000227743
129794,0.0000227913
129819,0.0000227957
129870,0.0000228047
129904,0.0000228106
129943,0.0000228175
130078,0.0000228412
130142,0.0000228524
130186,0.0000228602
130358,0.0000228904
130419,0.0000229011
130458,0.0000229079
130527,0.0000229200
130614,0.0000229353
130778,0.0000229641
130857,0.0000229780
130908,0.0000229869
130950,0.0000229943
130960,0.0000229961
130999,0.0000230029
131008,0.0000230045
131169,0.0000230328
131319,0.0000230591
131419,0.0000230767
131543,0.0000230985
131575,0.0000231041
131937,0.0000231676
131958,0.0000231713
131979,0.0000231750
132094,0.0000231952
132120,0.0000231998
132539,0.0000232733
132541,0.0000232737
132728,0.0000233065
132758,0.0000233118
132823,0.0000233232
132990,0.0000233525
132995,0.0000233534
133308,0.0000234084
133445,0.0000234324
133446,0.0000234326
133469,0.0000234366
133505,0.0000234430
133605,0.0000234605
133865,0.0000235062
133899,0.0000235122
134063,0.0000235410
134206,0.0000235661
134422,0.0000236040
134512,0.0000236198
134642,0.0000236426
134766,0.0000236644
134780,0.0000236669
134857,0.0000236804
135597,0.0000238103
135727,0.0000238331
136067,0.0000238928
136454,0.0000239608
137063,0.0000240677
137126,0.0000240788
137210,0.0000240936
137377,0.0000241229
137615,0.0000241647
137653,0.0000241713
137748,0.0000241880
137836,0.0000242035
137964,0.0000242260
138153,0.0000242591
138272,0.0000242800
138368,0.0000242969
138419,0.0000243059
138470,0.0000243148
138495,0.0000243192
138523,0.0000243241
138527,0.0000243248
138669,0.0000243498
138705,0.0000243561
138908,0.0000243917
138964,0.0000244016
139031,0.0000244133
139125,0.0000244298
139287,0.0000244583
139303,0.0000244611
139355,0.0000244702
139445,0.0000244860
139653,0.0000245225
139742,0.0000245382
139834,0.0000245543
140063,0.0000245945
140080,0.0000245975
140144,0.0000246088
140200,0.0000246186
140510,0.0000246730
140576,0.0000246846
140829,0.0000247290
141211,0.0000247961
141411,0.0000248312
141565,0.0000248583
141581,0.0000248611
141779,0.0000248959
141792,0.0000248981
142043,0.0000249422
142053,0.0000249440
142097,0.0000249517
142228,0.0000249747
142389,0.0000250030
142511,0.0000250244
142569,0.0000250346
142641,0.0000250472
142696,0.0000250569
142755,0.0000250672
143275,0.0000251585
143277,0.0000251589
143308,0.0000251643
143341,0.0000251701
143356,0.0000251728
143529,0.0000252031
143735,0.0000252393
143824,0.0000252549
143986,0.0000252834
144076,0.0000252992
144272,0.0000253336
144383,0.0000253531
144562,0.0000253845
144660,0.0000254017
144670,0.0000254035
144758,0.0000254190
144824,0.0000254305
144950,0.0000254527
145031,0.0000254669
145107,0.0000254802
145389,0.0000255298
145403,0.0000255322
145467,0.0000255435
145496,0.0000255485
145984,0.0000256342
146062,0.0000256479
146064,0.0000256483
146099,0.0000256544
146174,0.0000256676
146292,0.0000256883
146627,0.0000257471
146647,0.0000257507
146661,0.0000257531
146698,0.0000257596
146716,0.0000257628
146976,0.0000258084
146979,0.0000258090
147132,0.0000258358
147179,0.0000258441
147400,0.0000258829
147402,0.0000258832
147568,0.0000259124
147677,0.0000259315
147820,0.0000259566
147826,0.0000259577
148014,0.0000259907
148061,0.0000259989
148134,0.0000260118
148186,0.0000260209
148443,0.0000260660
148471,0.0000260709
148592,0.0000260922
148729,0.0000261162
149004,0.0000261645
149078,0.0000261775
149106,0.0000261824
149118,0.0000261846
149230,0.0000262042
149304,0.0000262172
149335,0.0000262227
149458,0.0000262443
149523,0.0000262557
149783,0.0000263013
149801,0.0000263045
150080,0.0000263535
150189,0.0000263726
150292,0.0000263907
150368,0.0000264041
150386,0.0000264072
150429,0.0000264148
150593,0.0000264436
150607,0.0000264460
150612,0.0000264469
150661,0.0000264555
150720,0.0000264659
150779,0.0000264762
150803,0.0000264804
151077,0.0000265285
151324,0.0000265719
151473,0.0000265981
151734,0.0000266439
152262,0.0000267366
152338,0.0000267500
152358,0.0000267535
152501,0.0000267786
152553,0.0000267877
152645,0.0000268039
152662,0.0000268069
152758,0.0000268237
152797,0.0000268306
152927,0.0000268534
153127,0.0000268885
153385,0.0000269338
153405,0.0000269373
153436,0.0000269428
153455,0.0000269461
153725,0.0000269935
153942,0.0000270316
154007,0.0000270430
154068,0.0000270538
154276,0.0000270903
154340,0.0000271015
154368,0.0000271064
154418,0.0000271152
154540,0.0000271366
154854,0.0000271918
155113,0.0000272373
155180,0.0000272490
155281,0.0000272668
155492,0.0000273038
155586,0.0000273203
155692,0.0000273389
155812,0.0000273600
156102,0.0000274109
156229,0.0000274332
156307,0.0000274469
156388,0.0000274611
156434,0.0000274692
156469,0.0000274754
156707,0.0000275172
156747,0.0000275242
156750,0.0000275247
156804,0.0000275342
156920,0.0000275546
157119,0.0000275895
157153,0.0000275955
157221,0.0000276074
157576,0.0000276697
157686,0.0000276891
157696,0.0000276908
157709,0.0000276931
157813,0.0000277114
157967,0.0000277384
158022,0.0000277481
158119,0.0000277651
158278,0.0000277930
158315,0.0000277995
158555,0.0000278417
158629,0.0000278547
158843,0.0000278922
158916,0.0000279050
159193,0.0000279537
159359,0.0000279828
159648,0.0000280336
159733,0.0000280485
159984,0.0000280926
160022,0.0000280993
160046,0.0000281035
160072,0.0000281080
160142,0.0000281203
160338,0.0000281547
160552,0.0000281923
160591,0.0000281992
160891,0.0000282518
160909,0.0000282550
160933,0.0000282592
161078,0.0000282847
161127,0.0000282933
161186,0.0000283036
161217,0.0000283091
161364,0.0000283349
161891,0.0000284274
161998,0.0000284462
162231,0.0000284871
162239,0.0000284886
162389,0.0000285149
162445,0.0000285247
162540,0.0000285414
162558,0.0000285446
162639,0.0000285588
162761,0.0000285802
162793,0.0000285858
162847,0.0000285953
163340,0.0000286819
163367,0.0000286866
163511,0.0000287119
163639,0.0000287344
163676,0.0000287409
163708,0.0000287465
163714,0.0000287476
163754,0.0000287546
163836,0.0000287690
163860,0.0000287732
163989,0.0000287958
164018,0.0000288009
164098,0.0000288150
164195,0.0000288320
164210,0.0000288347
164252,0.0000288420
164336,0.0000288568
164459,0.0000288784
164705,0.0000289216
164707,0.0000289219
164873,0.0000289511
164966,0.0000289674
165133,0.0000289967
165184,0.0000290057
165338,0.0000290327
165410,0.0000290454
165418,0.0000290468
165761,0.0000291070
166309,0.0000292032
166329,0.0000292067
166381,0.0000292159
166702,0.0000292722
166834,0.0000292954
166882,0.0000293038
166928,0.0000293119
166936,0.0000293133
166986,0.0000293221
166999,0.0000293244
167013,0.0000293268
167061,0.0000293353
167392,0.0000293934
167447,0.0000294031
167452,0.0000294039
167623,0.0000294340
167662,0.0000294408
168198,0.0000295349
168378,0.0000295665
168478,0.0000295841
168511,0.0000295899
168604,0.0000296062
168624,0.0000296097
168658,0.0000296157
168882,0.0000296550
169135,0.0000296995
169148,0.0000297017
169160,0.0000297039
169169,0.0000297054
169225,0.0000297153
169473,0.0000297588
169519,0.0000297669
169621,0.0000297848
169973,0.0000298466
170106,0.0000298700
170302,0.0000299044
170710,0.0000299760
170855,0.0000300015
170963,0.0000300205
171022,0.0000300308
171102,0.0000300449
171300,0.0000300796
171517,0.0000301177
171779,0.0000301637
172058,0.0000302127
172102,0.0000302205
172151,0.0000302291
172192,0.0000302363
172283,0.0000302522
172310,0.0000302570
172458,0.0000302830
173191,0.0000304117
173223,0.0000304173
173244,0.0000304210
173275,0.0000304264
173549,0.0000304745
173672,0.0000304961
173789,0.0000305167
173797,0.0000305181
173825,0.0000305230
173936,0.0000305425
173997,0.0000305532
174033,0.0000305595
174439,0.0000306308
174774,0.0000306897
175175,0.0000307601
175181,0.0000307611
175306,0.0000307831
175313,0.0000307843
175451,0.0000308085
175764,0.0000308635
176081,0.0000309192
176154,0.0000309320
176285,0.0000309550
176289,0.0000309557
176321,0.0000309613
176465,0.0000309866
176472,0.0000309878
176522,0.0000309966
176622,0.0000310142
176635,0.0000310164
